coid,mdate,tcri,scr,xcdt,industry,WorkingCapital_TotalAssets,RetainedEarnings_TotalAssets,CashFlow_TotalDebt,TotalDebt_TotalAssets,CurrentRatio
6706,2019-12-01,6,574.0,,67,0.486425533,0.156199223,-0.278797003,0.428285611,2.303084168
6706,2020-12-01,6,529.0,,67,0.319714892,0.183037832,0.107314016,0.507183325,2.009002299
6706,2021-12-01,5,705.0,,67,0.278790331,0.212381955,0.343109141,0.535571465,1.581046539
6706,2022-12-01,5,632.0,,67,0.495641834,0.324364558,0.00786405,0.38339008,3.091535805
6706,2023-12-01,6,275.0,,67,0.408375998,0.256489236,0.011778728,0.4385135,2.638776806
6715,2018-12-01,6,626.0,,67,0.498515049,0.074487624,0.05753846,0.431411523,2.158743921
6715,2019-12-01,6,560.0,,67,0.61377515,0.114375767,0.63151882,0.307633698,3.030256153
6715,2020-12-01,5,560.0,,67,0.476188771,0.145378648,0.455296581,0.365114838,2.407562198
6715,2021-12-01,5,459.0,,67,0.369162211,0.141043896,0.046139538,0.414407375,1.967538172
6715,2022-12-01,5,658.0,,67,0.491827606,0.215880981,0.379401643,0.315677799,2.936952223
6715,2023-12-01,5,594.0,,67,0.515054375,0.270230777,1.152744365,0.202355314,4.327963034
6715,2024-12-01,5,556.0,,67,0.462856671,0.243574687,0.659377504,0.215381547,4.691251154
6719,2018-12-01,5,712.0,上市前,67,0.47233382,0.261703615,0.283566189,0.424665274,2.117856904
6719,2019-12-01,5,414.0,上市前,67,0.436304682,0.251605173,0.117984804,0.444330335,2.490582145
6719,2020-12-01,5,677.0,上市前,67,0.427414084,0.319132965,0.286781586,0.453932577,2.23946093
6719,2021-12-01,5,736.0,,67,0.445939314,0.429844537,0.539771383,0.388411339,2.392591506
6719,2022-12-01,5,689.0,,67,0.719233895,0.259992644,0.862523102,0.123441162,7.071564092
6719,2023-12-01,5,400.0,,67,0.727118751,0.208487634,0.124046087,0.083984412,9.943404779
6719,2024-12-01,5,478.0,,67,0.788014334,0.127216605,0.503384331,0.157643059,17.33726483
6742,2019-12-01,7,350.0,上市前,67,0.275650928,0.019465831,0.242597396,0.440013885,1.806208499
6742,2020-12-01,7,316.0,上市前,67,0.283744996,0.02003733,0.191056423,0.410011339,1.818909938
6742,2021-12-01,7,351.0,,67,0.551840788,0.033572066,0.164411417,0.228106952,3.723956618
6742,2022-12-01,7,627.0,,67,0.431594264,0.163695747,0.205226977,0.329639118,2.698990886
6742,2023-12-01,7,329.0,,67,0.516936091,0.087309624,0.500874153,0.242207548,3.989323174
6742,2024-12-01,7,369.0,,67,0.487059474,0.057255842,0.270000715,0.237844388,3.492414187
6743,2019-12-01,7,403.0,,67,0.070548825,0.068632066,0.02723525,0.527526961,1.195808696
6743,2020-12-01,6,584.0,,67,0.128063763,0.100857529,-0.066642852,0.544499106,1.263608757
6743,2021-12-01,7,129.0,,67,-0.062474611,0.051490269,-0.137593285,0.696000523,0.895442257
6743,2022-12-01,7,203.0,,67,-0.100689612,0.065373718,0.213848436,0.653893751,0.816750209
6743,2023-12-01,8,108.0,,67,-0.121802286,0.062190904,0.006157963,0.669926281,0.790484634
6743,2024-12-01,8,318.0,,67,-0.069401737,0.084507035,0.060362182,0.6882546,0.886902081
6753,2019-12-01,6,429.0,上市前,67,0.141095427,0.071000829,0.13646234,0.604972583,1.364736315
6753,2020-12-01,6,335.0,上市前,67,0.090695739,0.077519315,-0.077656585,0.620663612,1.248722423
6753,2021-12-01,6,402.0,,67,0.034672836,0.089026205,0.205893623,0.689378355,1.08462625
6753,2022-12-01,6,421.0,,67,0.023697558,0.081102607,0.129213917,0.72023147,1.04598266
6753,2023-12-01,6,672.0,,67,0.09893746,0.113903106,0.421203461,0.665513283,1.192065136
6753,2024-12-01,5,650.0,,67,0.171852044,0.154117036,-0.01409696,0.636662497,1.411078462
6754,2019-12-01,6,547.0,,67,0.184937668,0.095718263,0.119743655,0.60592771,1.35694865
6754,2020-12-01,6,535.0,,67,0.328424275,0.134983445,0.146906201,0.494273855,1.817935074
6754,2021-12-01,6,559.0,,67,0.309906886,0.153384652,0.217937462,0.536417315,1.677227888
6754,2022-12-01,6,588.0,,67,0.306673814,0.1840049,0.035055665,0.534825144,1.636542837
6754,2023-12-01,6,562.0,,67,0.305854621,0.192619558,0.21882098,0.545762487,1.621294288
6754,2024-12-01,6,610.0,,67,0.327796837,0.223167357,0.099728587,0.519945922,1.705408168
6756,2019-12-01,6,719.0,,67,0.629153113,0.222590315,0.503584688,0.308388128,3.085452228
6756,2020-12-01,6,688.0,,67,0.779530918,0.131453711,0.749486081,0.139350242,6.643791223
6756,2021-12-01,6,754.0,,67,0.572017712,0.239574645,1.027302027,0.214325239,3.720885688
6756,2022-12-01,6,638.0,,67,0.549659946,0.24756195,0.324857941,0.169117276,4.264986307
6756,2023-12-01,6,519.0,,67,0.419499729,0.169613669,1.32276682,0.208067045,3.10784091
6756,2024-12-01,6,424.0,,67,0.296379214,0.165928983,0.490859311,0.233518144,2.312164507
6757,2019-12-01,7,778.0,,67,0.015010842,0.060665844,0.26240293,0.789883448,1.04425602
6757,2020-12-01,7,118.0,,67,0.088922061,-0.082113541,-0.382040485,0.740296728,1.422786013
6757,2021-12-01,7,-68.0,,67,0.038385458,-0.168953316,-0.145289861,0.719451353,1.173772691
6757,2022-12-01,7,-709.0,,67,-0.165412626,-0.212505357,0.048766914,0.936021343,0.576746845
6757,2023-12-01,6,899.0,,67,-0.016677753,-0.069230197,0.436326204,0.765629792,0.953359363
6770,2021-12-01,7,983.0,,67,0.307975393,0.107682069,0.369525098,0.495721911,2.606790198
6770,2022-12-01,7,957.0,,67,0.285240162,0.166495281,0.420106883,0.450898988,2.31927752
6770,2023-12-01,7,501.0,,67,0.149412446,0.138326482,0.015810165,0.503128141,1.839299907
6776,2020-12-01,5,564.0,,67,0.219154258,0.078637067,0.124290347,0.681115272,1.336934811
6776,2021-12-01,5,629.0,,67,0.191488756,0.075718848,0.061106941,0.688906546,1.289155926
6776,2022-12-01,5,650.0,,67,0.209602209,0.09004789,0.06087455,0.66795846,1.324495051
6776,2023-12-01,5,639.0,,67,0.224905281,0.11066243,0.1178226,0.646648648,1.362403815
6776,2024-12-01,5,562.0,,67,0.084226299,0.084821385,0.009174419,0.739142804,1.127729692
6782,2020-12-01,5,455.0,,67,0.082221188,0.162284836,0.202026122,0.624275482,1.235340282
6782,2021-12-01,5,603.0,,67,-0.013030314,0.23789806,0.301409469,0.644238902,0.96078041
6782,2022-12-01,5,739.0,,67,0.320249075,0.215905191,0.45080597,0.412779952,2.772856653
6782,2023-12-01,5,521.0,,67,0.190253173,0.232456343,0.20272678,0.368661406,2.015619385
6782,2024-12-01,5,694.0,,67,0.155117678,0.305838254,0.703112515,0.299227796,1.764393177
6790,2020-12-01,5,819.0,,67,0.205210549,0.208134485,0.609343203,0.458782131,1.690972515
6790,2021-12-01,5,772.0,,67,0.264760595,0.207769283,0.472096975,0.327440715,1.937312542
6790,2022-12-01,5,680.0,,67,0.290423833,0.185776806,0.323177693,0.351020867,1.988140402
6790,2023-12-01,5,736.0,,67,0.298022766,0.212034511,0.495234604,0.361525374,2.196996906
6790,2024-12-01,5,688.0,,67,0.270022474,0.184969068,0.22697806,0.41315227,2.144791296
6792,2021-12-01,6,658.0,,67,0.484865994,0.249877386,0.561568148,0.271275776,2.867264995
6792,2022-12-01,6,568.0,,67,0.463318834,0.274435134,0.402138635,0.248318745,2.959889295
6792,2023-12-01,6,555.0,,67,0.53873231,0.27778327,0.777081954,0.172496269,4.325241928
6792,2024-12-01,6,388.0,,67,0.564485353,0.252500126,0.522112593,0.223621337,3.819085579
6796,2021-12-01,7,525.0,,67,0.52637608,0.146647705,0.200037437,0.320906406,3.372123768
6796,2022-12-01,7,479.0,,67,0.599111257,0.144761253,0.583629562,0.229688631,5.130545222
6796,2023-12-01,7,492.0,,67,0.567882467,0.101481696,0.308232611,0.408857504,5.664710063
6796,2024-12-01,7,287.0,,67,0.427627465,0.058386475,-0.082127336,0.452512875,3.689800557
6799,2020-12-01,6,708.0,,67,0.718896583,0.097854835,1.079568307,0.219960963,4.336478337
6799,2021-12-01,6,694.0,,67,0.587170068,0.300406791,0.880598674,0.339307729,2.740897676
6799,2022-12-01,6,705.0,,67,0.784742421,0.328146531,1.22572671,0.160950147,5.875686263
6799,2023-12-01,6,633.0,,67,0.753422308,0.372665137,1.324673021,0.131040674,6.865130952
6799,2024-12-01,6,551.0,,67,0.782237644,0.336006401,0.891780185,0.112872245,8.10159575
6805,2020-12-01,7,500.0,,68,0.207948787,0.140491731,-0.126772114,0.686650866,1.326834431
6805,2021-12-01,7,730.0,,68,0.494025984,0.156740758,0.174603902,0.572284688,2.196028156
6805,2022-12-01,6,737.0,,68,0.450829919,0.194816229,0.698663624,0.581675687,1.952067817
6805,2023-12-01,5,689.0,,68,0.518916286,0.167665616,0.281083697,0.48539884,2.209864527
6805,2024-12-01,5,682.0,,68,0.40220105,0.184008006,0.195373577,0.565264461,1.785493997
6806,2020-12-01,9,-524.0,,68,0.119495553,0.028148094,0.044973667,0.821751656,1.15763391
6806,2021-12-01,9,504.0,,68,0.519372846,0.051804596,-0.843104129,0.392118546,2.503416253
6806,2022-12-01,9,335.0,,68,0.396811539,0.019700485,-0.367611709,0.419426339,2.186862042
6806,2023-12-01,7,387.0,,68,0.366991118,0.030237044,-0.324151048,0.579383944,1.887823922
6830,2021-12-01,5,637.0,,68,0.208780026,0.21534958,0.609544381,0.351113348,2.455146512
6830,2022-12-01,5,619.0,,68,0.349139622,0.189610175,0.528074505,0.327898224,3.76686996
6830,2023-12-01,5,587.0,,68,0.174240089,0.171521842,0.389139873,0.397051278,2.050237693
6830,2024-12-01,5,431.0,,68,0.235938388,0.098613363,0.250051008,0.468834107,3.269825993
6834,2020-12-01,7,342.0,上市前,68,0.302169501,0.083951966,0.046884008,0.181677985,2.822452223
6834,2021-12-01,6,532.0,,68,0.273918682,0.137051612,0.301557822,0.305343249,1.962922312
6834,2022-12-01,6,399.0,,68,0.267345311,0.118234175,0.523998683,0.252313962,2.125273557
6834,2023-12-01,7,270.0,,68,0.184538017,0.029169308,0.058134627,0.311450266,1.621244384
6834,2024-12-01,7,369.0,,68,0.2022704,0.054378942,0.34385221,0.314835999,1.666911018
6835,2021-12-01,6,475.0,,68,0.244181599,0.146281876,-0.002548256,0.55286233,1.491425116
6835,2022-12-01,6,568.0,,68,0.457641402,0.185410521,0.34806984,0.446963087,2.046719742
6835,2023-12-01,6,508.0,,68,0.470647348,0.215416675,0.276192346,0.433941276,2.175390408
6835,2024-12-01,6,536.0,,68,0.559277633,0.190498874,0.180348946,0.522222701,2.637979447
6838,2021-12-01,8,204.0,,68,0.280289699,-1.776777365,-1.042462497,0.46121333,5.656503281
6838,2022-12-01,8,127.0,,68,0.440531856,-1.856651103,-0.843221464,0.467599643,6.55925138
6838,2023-12-01,8,127.0,,68,0.596688868,-1.130382486,-0.334415424,0.339481961,4.993933615
6838,2024-12-01,7,368.0,,68,0.724262311,-1.019251782,-0.228281001,0.26686904,8.728372173
6861,2022-12-01,6,489.0,成立未滿四年,68,0.319512926,0.198018842,-0.214016677,0.591676954,1.585621724
6861,2023-12-01,6,397.0,,68,0.46824145,0.202714176,0.111005163,0.433647056,2.188860037
6861,2024-12-01,6,411.0,,68,0.531462485,0.239499929,0.237545185,0.416906596,2.553091654
6869,2021-12-01,7,413.0,上市前,68,0.140491723,0.089546552,0.023465852,0.536217029,1.370604043
6869,2022-12-01,7,614.0,,68,0.143274199,0.108723797,0.161183321,0.651629961,1.277400308
6869,2023-12-01,6,671.0,,68,0.075938305,0.189709109,0.293981178,0.525948277,1.281094089
6873,2021-12-01,6,512.0,,68,0.328414166,0.089385945,-0.124770062,0.478552624,1.750376086
6873,2022-12-01,6,730.0,,68,0.31964129,0.124323641,0.459038099,0.443569906,1.799736632
6873,2023-12-01,5,578.0,,68,0.427768012,0.088125761,-0.245665893,0.552862655,2.334532471
6885,2024-12-01,7,368.0,,68,0.632748506,-0.366994299,-0.787975585,0.147007043,5.347660024
6906,2022-12-01,6,646.0,成立未滿四年,69,0.569519362,0.183101115,0.650911144,0.272388518,3.41702994
6906,2023-12-01,6,656.0,,69,0.752691289,0.198669552,0.718929561,0.230618948,4.6855018
6906,2024-12-01,6,566.0,,69,0.829998775,0.134079371,0.543775744,0.164897416,6.329711835
6914,2022-12-01,5,623.0,上市前,69,-0.140208597,0.103119902,0.486021991,0.682124143,0.527444129
6914,2023-12-01,5,712.0,,69,-0.121379924,0.137059984,0.499473422,0.68640926,0.58945794
6914,2024-12-01,5,671.0,,69,-0.019166258,0.1259049,0.43634864,0.622536295,0.924337134
6916,2022-12-01,6,631.0,,69,0.151829816,0.155361107,0.359137228,0.594938964,1.287125814
6916,2023-12-01,6,500.0,,69,0.259589835,0.138269984,0.266044761,0.492830681,1.648778854
6916,2024-12-01,6,373.0,,69,0.176103676,0.112035873,0.099788522,0.538035644,1.44238439
6923,2022-12-01,6,499.0,上市前,69,0.012506479,0.089127124,0.175956807,0.548128533,1.122771812
6923,2023-12-01,6,532.0,,69,-0.010663525,0.103058045,0.2136735,0.538295136,0.940416472
6923,2024-12-01,6,636.0,,69,0.128644518,0.12903924,0.172789984,0.381779591,2.075399426
6928,2022-12-01,6,536.0,上市前,69,0.485462332,0.040738176,0.070171255,0.464345686,2.104002108
6928,2023-12-01,6,625.0,,69,0.565028443,0.141130224,0.832983862,0.367677967,2.729073953
6928,2024-12-01,6,309.0,,69,0.714318325,0.05638965,0.021484537,0.224449382,4.51753299
6931,2022-12-01,6,432.0,,69,0.146385957,0.018976989,0.137391312,0.613833107,2.282128389
6931,2023-12-01,6,524.0,,69,0.163499144,0.040167934,0.02102172,0.609991872,2.459300477
6931,2024-12-01,6,473.0,,69,0.110647608,0.022967403,0.163405819,0.656561466,1.832645057
6936,2022-12-01,5,432.0,上市前,69,0.207393503,0.2421744,0.301394947,0.28732358,1.742875832
6936,2023-12-01,5,462.0,,69,0.266441286,0.266501449,0.74150461,0.23020156,2.184503938
6936,2024-12-01,5,512.0,,69,0.325768384,0.302654998,0.585954985,0.214032943,2.623113855
6937,2022-12-01,6,570.0,上市前,69,0.442049642,0.187387188,0.243550601,0.377409829,2.606121538
6937,2023-12-01,6,513.0,,69,0.563742676,0.193790551,0.044755062,0.245399302,4.943680265
6937,2024-12-01,6,534.0,,69,0.556354207,0.254592167,0.279775083,0.190929494,5.145461479
6952,2023-12-01,6,524.0,,69,0.119064624,0.198419973,0.188738568,0.40596786,1.689023876
6952,2024-12-01,6,555.0,,69,0.115593265,0.199753189,0.39866323,0.23850725,2.139744631
6994,2023-12-01,7,148.0,,69,-0.001056869,0.026225211,-0.002229802,0.707744095,0.994924094
7705,2023-12-01,5,505.0,,77,-0.222968328,0.125335333,0.438995931,0.655205209,0.472763916
7705,2024-12-01,5,491.0,,77,-0.1341811,0.131907527,0.494466145,0.5380377,0.613604046
7732,2023-12-01,6,473.0,,77,0.328780758,0.206324622,0.513459548,0.197015227,2.782297412
7732,2024-12-01,6,490.0,,77,0.356385178,0.247717053,0.66036242,0.178050883,3.179170647
7736,2023-12-01,6,534.0,,77,0.399263923,0.458163531,0.279804548,0.332635108,2.230997026
7736,2024-12-01,6,591.0,,77,0.489863065,0.59466806,0.442019104,0.179063738,4.122510771
8011,2014-12-01,5,418.0,,80,0.322178593,0.097086248,-0.083618917,0.397658775,2.753378065
8011,2015-12-01,6,355.0,,80,0.250359818,0.062026704,-0.397258948,0.355494414,2.809030885
8011,2016-12-01,6,333.0,,80,0.232382537,0.065981272,-0.215024818,0.401052433,2.923951172
8011,2017-12-01,7,325.0,,80,0.186476758,0.058374512,-0.069192007,0.404937002,2.515762394
8011,2018-12-01,7,277.0,,80,0.169755554,0.057740959,-0.024861458,0.417443437,2.47346136
8011,2019-12-01,8,182.0,,80,0.128456794,0.041446497,0.034722049,0.497925714,1.947375782
8011,2020-12-01,8,195.0,,80,0.104745595,0.039064382,0.096680495,0.444609735,1.814081393
8011,2021-12-01,8,207.0,,80,0.118590446,0.009954318,0.037656774,0.465751773,1.870340169
8011,2022-12-01,8,275.0,,80,0.106853424,-0.02884455,0.123006341,0.475337635,1.973689833
8011,2023-12-01,8,237.0,,80,0.162078858,0.002768733,-0.097766612,0.52049891,1.988939936
8011,2024-12-01,8,378.0,,80,0.160832716,0.053444599,0.185071195,0.458380637,2.596381325
8016,2014-12-01,5,712.0,,80,0.393386087,0.32683764,0.528568562,0.353162936,2.162745678
8021,2014-12-01,5,562.0,,80,0.278854729,0.213791712,0.300835908,0.331077915,2.39350834
8021,2015-12-01,5,546.0,,80,0.358826655,0.247078053,0.384393284,0.288650931,3.208232856
8021,2016-12-01,5,496.0,,80,0.397685037,0.275252043,0.605619579,0.263738374,3.329885905
8021,2017-12-01,5,482.0,,80,0.454704511,0.289998674,0.442060475,0.259303114,3.832427089
8021,2018-12-01,5,483.0,,80,0.455585317,0.317371873,0.322107137,0.271635425,3.651443974
8021,2019-12-01,5,483.0,,80,0.519625466,0.338385312,0.646197033,0.245198496,4.529682326
8021,2020-12-01,5,547.0,,80,0.571548684,0.335822028,0.567243888,0.248111018,4.555287957
8028,2014-12-01,6,733.0,,80,0.31051714,0.07967431,0.825815088,0.308262985,2.41243064
8028,2015-12-01,6,570.0,,80,0.186685172,0.094516559,0.311420407,0.37173774,2.034363349
8028,2016-12-01,6,564.0,,80,0.16106754,0.094596288,0.47031954,0.395781901,1.721847369
8028,2017-12-01,6,545.0,,80,0.142243846,0.085616356,0.456860289,0.434373724,1.567695034
8028,2018-12-01,6,585.0,,80,0.252393974,0.109309201,0.502715353,0.323722798,2.150335994
8028,2019-12-01,6,626.0,,80,0.290998087,0.088479137,0.231635428,0.542719273,2.494214878
8028,2020-12-01,6,381.0,,80,0.03018389,0.068064534,0.198755248,0.546408985,1.088529245
8028,2021-12-01,6,442.0,,80,0.018667255,0.079531395,0.177894174,0.602233825,1.069113483
8028,2022-12-01,6,428.0,,80,0.092656851,0.083824498,0.138214145,0.652131178,1.63517088
8028,2023-12-01,6,434.0,,80,0.174316164,0.082743667,0.13082597,0.571490294,2.371238862
8033,2014-12-01,9,80.0,,80,0.121095681,-0.212889817,-0.19363309,0.475653618,1.273375146
8033,2015-12-01,9,112.0,,80,0.206995114,-0.357860062,-0.17693225,0.389358255,1.577456737
8033,2016-12-01,9,204.0,,80,0.435384801,-0.672696535,-0.295777184,0.232821019,3.438350779
8033,2017-12-01,9,218.0,,80,0.526590091,-0.521789226,-0.096519202,0.315365446,2.858870675
8033,2018-12-01,8,280.0,,80,0.493189626,-0.53495448,0.146085827,0.326354943,2.82267294
8033,2019-12-01,8,239.0,,80,0.335330272,-0.518951738,-0.004739111,0.405660409,2.108774376
8033,2020-12-01,8,235.0,,80,0.314822599,-0.479892042,0.059590307,0.44983245,1.896663887
8033,2021-12-01,8,320.0,,80,0.455654411,-0.411697158,0.066903839,0.327668112,2.791110759
8033,2022-12-01,8,233.0,,80,0.309746256,-0.345320326,0.029797126,0.403860168,1.940725695
8033,2023-12-01,8,216.0,,80,0.293271358,-0.279030437,-0.114207511,0.386432539,2.144823026
8033,2024-12-01,8,244.0,,80,0.296544591,-0.203288987,0.067039728,0.44371995,2.023688104
8045,2014-12-01,8,218.0,下市,80,0.195165697,0.057183521,-0.122094037,0.639606314,1.451422333
8045,2015-12-01,8,395.0,下市,80,0.298158048,0.096096128,0.388165288,0.496740582,1.962229297
8045,2016-12-01,8,227.0,下市,80,0.329526612,0.043434852,0.163232661,0.474851505,2.187290127
8045,2017-12-01,8,203.0,,80,0.049370772,0.038050217,-0.179765877,0.544053555,1.136589187
8045,2018-12-01,8,318.0,,80,0.153858581,0.063016037,0.038365969,0.545118973,1.371322137
8045,2019-12-01,8,364.0,,80,0.329337222,0.075548396,0.184890821,0.508685278,2.492399311
8045,2020-12-01,8,326.0,,80,0.386455433,0.068848444,0.329564293,0.49479921,2.910114678
8045,2021-12-01,8,360.0,,80,0.479778505,0.082625831,0.188989151,0.500938031,3.221019855
8045,2022-12-01,8,341.0,,80,0.481566103,0.107871717,0.401670635,0.398821716,3.856823245
8045,2023-12-01,7,668.0,,80,0.473553488,0.212714779,0.30187908,0.432391401,2.540426814
8045,2024-12-01,7,474.0,,80,0.650481281,0.137679099,-0.136118332,0.239692296,5.664327599
8070,2014-12-01,5,508.0,,80,0.194068661,0.103496391,0.078895071,0.563706241,1.491912623
8070,2015-12-01,5,545.0,,80,0.199807743,0.146916531,0.195242588,0.518749707,1.553899376
8070,2016-12-01,5,590.0,,80,0.246198808,0.231273536,0.335228833,0.378412554,1.790898565
8072,2016-12-01,5,420.0,,80,0.639598423,0.560319394,0.011140722,0.081399393,8.94389367
8072,2017-12-01,6,380.0,,80,0.624548442,0.608683104,0.530272679,0.058741191,11.76176261
8072,2018-12-01,6,356.0,,80,0.618582725,0.602441518,-0.248398384,0.055254486,12.39880279
8072,2019-12-01,6,349.0,,80,0.596524994,0.573229924,-0.297377855,0.070585693,10.91116547
8072,2020-12-01,6,383.0,,80,0.556138783,0.548017417,-0.127576895,0.101902665,7.122706276
8072,2021-12-01,6,371.0,,80,0.566173426,0.533283524,0.005346717,0.119982682,6.180589607
8072,2022-12-01,6,431.0,,80,0.620541572,0.572927786,0.332731021,0.066611865,12.45723341
8072,2023-12-01,6,414.0,,80,0.547026996,0.574530361,1.236432413,0.070758017,10.45547821
8072,2024-12-01,6,421.0,,80,0.539442629,0.559247201,0.383846978,0.096735475,7.662321466
8101,2014-12-01,6,547.0,,81,0.128052856,0.01663376,-0.09617256,0.714088106,1.184952979
8101,2015-12-01,6,421.0,,81,0.09848752,-0.007471755,0.004922468,0.694490413,1.154664272
8101,2016-12-01,8,-99.0,,81,0.003176598,-0.126305829,-0.070038586,0.809600325,1.004169958
8101,2017-12-01,9,8.0,,81,-0.073379233,-0.247670185,0.055211534,0.8062124,0.902729029
8101,2018-12-01,9,56.0,,81,-0.066760723,-0.230331361,0.013434362,0.72858243,0.893717135
8101,2019-12-01,9,76.0,,81,-0.015766467,-0.318218754,-0.132775709,0.666503853,0.973544044
8101,2020-12-01,9,-221.0,,81,-0.147009125,-0.630696625,-0.212614283,0.841093199,0.796344679
8101,2021-12-01,D,81.0,,81,-0.11361321,-1.526202817,-0.41669757,0.617732019,0.758708937
8101,2022-12-01,D,49.0,,81,-0.157772972,-0.572550857,-0.260890962,0.616588504,0.673971421
8101,2023-12-01,D,-664.0,,81,-0.255436801,-1.06897022,-0.194118045,0.850144116,0.447771269
8101,2024-12-01,9,-759.0,,81,-0.063878024,-0.357858998,-0.215479824,0.827995431,0.835392921
8103,2014-12-01,5,604.0,,81,0.41505682,0.247880378,0.194631026,0.35918346,2.301288734
8103,2015-12-01,5,444.0,,81,0.393714751,0.224364352,0.354038815,0.357132847,2.268657135
8103,2016-12-01,5,552.0,,81,0.41724463,0.276185913,0.314656639,0.33206309,2.516983646
8103,2017-12-01,5,506.0,,81,0.376072023,0.269280339,0.179845331,0.362996601,2.213708204
8103,2018-12-01,5,515.0,,81,0.417067716,0.289731585,0.092533559,0.369532764,2.540457542
8103,2019-12-01,5,490.0,,81,0.376604603,0.288631137,0.285653209,0.414428611,2.254689406
8103,2020-12-01,5,504.0,,81,0.377580453,0.299434816,0.163136485,0.420056894,2.294824162
8103,2021-12-01,5,569.0,,81,0.451626973,0.306681971,0.14043537,0.445211083,2.702975175
8103,2022-12-01,5,567.0,,81,0.525027291,0.343565181,0.516706308,0.401598768,3.530087432
8103,2023-12-01,5,492.0,,81,0.466039728,0.362474791,0.366832601,0.387835149,2.588696905
8103,2024-12-01,5,538.0,,81,0.571074684,0.364788586,0.388516858,0.301042582,3.618549188
8104,2016-12-01,7,487.0,,81,-0.068100247,0.145017634,0.236158547,0.732663516,0.826630413
8104,2017-12-01,7,559.0,,81,-0.055445587,0.174486814,0.117950157,0.679561269,0.854068904
8104,2018-12-01,7,567.0,,81,0.016991228,0.211360975,0.020434962,0.597329167,1.055843791
8104,2019-12-01,7,368.0,,81,0.068076324,0.170263351,0.15345517,0.477866116,1.268543065
8104,2020-12-01,7,547.0,,81,0.146781283,0.208975865,0.217931302,0.464810134,1.557740179
8104,2021-12-01,7,491.0,,81,0.068681433,0.193709422,0.006364523,0.422969171,1.197324003
8104,2022-12-01,7,333.0,,81,0.163377311,0.122934585,0.004838187,0.546750427,1.544016311
8104,2023-12-01,7,283.0,,81,0.147988057,0.061734574,0.157735719,0.585273809,1.452012006
8104,2024-12-01,7,291.0,,81,0.078188655,0.046592011,0.0187896,0.596112861,1.193085725
8105,2014-12-01,5,544.0,,81,0.224030116,0.007170268,0.459926426,0.343180771,1.689455287
8105,2015-12-01,5,589.0,,81,0.214379739,0.03897058,0.245874777,0.417404162,1.619556164
8105,2016-12-01,5,646.0,,81,0.263781355,0.087102038,0.442083253,0.361756032,1.862023102
8105,2017-12-01,5,664.0,,81,0.208002592,0.10416736,0.258595976,0.449455168,1.849376268
8105,2018-12-01,5,514.0,,81,0.196482978,0.107453975,-0.01108834,0.383103055,1.927912158
8105,2019-12-01,6,445.0,,81,0.17448885,0.101789798,0.079167672,0.337438028,1.663900202
8105,2020-12-01,6,398.0,,81,0.144369542,0.009423576,0.03175642,0.394786511,1.439938105
8105,2021-12-01,6,513.0,,81,0.222874531,0.016464162,0.077431247,0.421261617,1.773660176
8105,2022-12-01,6,616.0,,81,0.252352068,0.066476873,0.149742239,0.374422515,1.944469402
8105,2023-12-01,6,531.0,,81,0.222932753,0.08327362,0.257446255,0.322675407,1.870514351
8105,2024-12-01,6,491.0,,81,0.229847914,0.087925487,0.080416544,0.301917809,1.882773046
8110,2014-12-01,6,643.0,,81,0.098627639,0.163544911,0.437915922,0.531669913,1.563435341
8110,2015-12-01,6,473.0,,81,0.097349607,0.17251229,0.437738471,0.505685834,1.523762595
8110,2016-12-01,6,526.0,,81,0.040127717,0.189271633,0.354397362,0.48590203,1.145280269
8110,2017-12-01,6,612.0,,81,0.109555667,0.213446254,0.486951993,0.378743175,1.57047824
8110,2018-12-01,6,568.0,,81,0.071459052,0.202171028,0.445906868,0.37611094,1.309330725
8110,2019-12-01,6,495.0,,81,0.132698844,0.202524437,0.364020496,0.32026092,1.987052378
8110,2020-12-01,6,460.0,,81,0.086746383,0.207449183,0.200908022,0.338784677,1.43289218
8110,2021-12-01,6,458.0,,81,0.155102212,0.183914681,0.067603367,0.477712928,1.664824687
8110,2022-12-01,6,517.0,,81,0.153688047,0.216516928,0.237669747,0.47001165,1.581001178
8110,2023-12-01,6,426.0,,81,0.133029768,0.237181843,0.392477727,0.385916324,1.637981016
8110,2024-12-01,6,488.0,,81,0.176050097,0.255749665,0.376880529,0.34703305,1.84472325
8112,2014-12-01,6,587.0,,81,0.44196414,0.041228907,-0.325268117,0.660169504,2.014688237
8112,2015-12-01,6,638.0,,81,0.465158009,0.039695057,-0.023529081,0.643224893,2.167442396
8112,2016-12-01,6,412.0,,81,0.178851131,0.044696476,-0.510083692,0.76554135,1.238192054
8112,2017-12-01,6,539.0,,81,0.354863278,0.069101264,0.259352145,0.722342065,1.627767854
8112,2018-12-01,6,549.0,,81,0.341917434,0.089678633,-0.004631499,0.726445818,1.592664625
8112,2019-12-01,6,563.0,,81,0.311890052,0.10077933,0.127295446,0.706463428,1.532988688
8112,2020-12-01,6,343.0,,81,0.355633448,0.085769933,-0.253293795,0.784127167,1.580620829
8112,2021-12-01,6,389.0,,81,0.308089228,0.089569829,-0.20894994,0.792587433,1.46258062
8112,2022-12-01,6,624.0,,81,0.506982159,0.125208033,0.355570145,0.677121541,2.096519116
8112,2023-12-01,6,643.0,,81,0.429948904,0.11180857,-0.029087945,0.643182067,1.790198476
